UTMX,UTMY
397600,4235200
397800,4235200
397900,4235200
398000,4235200
398100,4235200
398200,4235200
398300,4235200
398400,4235200
398500,4235200
398600,4235200
398700,4235200
398800,4235200
398900,4235200
399000,4235200
399100,4235200
399200,4235200
399300,4235200
399400,4235200
399500,4235200
399600,4235200
399700,4235200
399800,4235200
399900,4235200
400000,4235200
400100,4235200
400200,4235200
400300,4235200
400400,4235200
400500,4235200
400600,4235200
400700,4235200
400800,4235200
400900,4235200
401000,4235200
401100,4235200
401200,4235200
401300,4235200
401400,4235200
401500,4235200
401600,4235200
401700,4235200
401800,4235200
401900,4235200
402000,4235200
402100,4235200
402200,4235200
402300,4235200
402400,4235200
402500,4235200
402600,4235200
402700,4235200
402800,4235200
402900,4235200
404100,4235200
397800,4235100
397900,4235100
398000,4235100
398100,4235100
398200,4235100
398300,4235100
398400,4235100
398500,4235100
398600,4235100
398700,4235100
398800,4235100
398900,4235100
399000,4235100
399100,4235100
399200,4235100
399300,4235100
399400,4235100
399500,4235100
399600,4235100
399700,4235100
399800,4235100
399900,4235100
400000,4235100
400100,4235100
400200,4235100
400300,4235100
400400,4235100
400500,4235100
400600,4235100
400700,4235100
400800,4235100
400900,4235100
401000,4235100
401100,4235100
401200,4235100
401300,4235100
401400,4235100
401500,4235100
401600,4235100
401700,4235100
401800,4235100
401900,4235100
402000,4235100
402100,4235100
402200,4235100
402300,4235100
402400,4235100
402500,4235100
402600,4235100
402700,4235100
402800,4235100
402900,4235100
397900,4235000
398000,4235000
398100,4235000
398200,4235000
398300,4235000
398400,4235000
398500,4235000
398600,4235000
398700,4235000
398800,4235000
398900,4235000
399000,4235000
399100,4235000
399200,4235000
399300,4235000
399400,4235000
399500,4235000
399600,4235000
399700,4235000
399800,4235000
399900,4235000
400000,4235000
400100,4235000
400200,4235000
400300,4235000
400400,4235000
400500,4235000
400600,4235000
400700,4235000
400800,4235000
400900,4235000
401000,4235000
401100,4235000
401200,4235000
401300,4235000
401400,4235000
401500,4235000
401600,4235000
401700,4235000
401800,4235000
401900,4235000
402000,4235000
402100,4235000
402200,4235000
402300,4235000
402400,4235000
402500,4235000
402600,4235000
402700,4235000
402800,4235000
402900,4235000
403000,4235000
403100,4235000
404000,4235000
397900,4234900
398000,4234900
398100,4234900
398200,4234900
398300,4234900
398400,4234900
398500,4234900
398600,4234900
398700,4234900
398800,4234900
398900,4234900
399000,4234900
399100,4234900
399200,4234900
399300,4234900
399400,4234900
399500,4234900
399600,4234900
399700,4234900
399800,4234900
399900,4234900
400000,4234900
400100,4234900
400200,4234900
400300,4234900
400400,4234900
400500,4234900
400600,4234900
400700,4234900
400800,4234900
400900,4234900
401000,4234900
401100,4234900
401200,4234900
401300,4234900
401400,4234900
401500,4234900
401600,4234900
401700,4234900
401800,4234900
401900,4234900
402000,4234900
402100,4234900
402200,4234900
402300,4234900
402400,4234900
402500,4234900
402600,4234900
402700,4234900
402800,4234900
402900,4234900
403000,4234900
403100,4234900
398100,4234800
398200,4234800
398300,4234800
398400,4234800
398500,4234800
398600,4234800
398700,4234800
398800,4234800
398900,4234800
399000,4234800
399100,4234800
399200,4234800
399300,4234800
399400,4234800
399500,4234800
399600,4234800
399700,4234800
399800,4234800
399900,4234800
400000,4234800
400100,4234800
400200,4234800
400300,4234800
400400,4234800
400500,4234800
400600,4234800
400700,4234800
400800,4234800
400900,4234800
401000,4234800
401100,4234800
401200,4234800
401300,4234800
401400,4234800
401500,4234800
401600,4234800
401700,4234800
401800,4234800
401900,4234800
402000,4234800
402100,4234800
402200,4234800
402300,4234800
402400,4234800
402500,4234800
402600,4234800
402700,4234800
402800,4234800
402900,4234800
403000,4234800
403100,4234800
403200,4234800
403300,4234800
398200,4234700
398300,4234700
398400,4234700
398500,4234700
398600,4234700
398700,4234700
398800,4234700
398900,4234700
399000,4234700
399100,4234700
399200,4234700
399300,4234700
399400,4234700
399500,4234700
399600,4234700
399700,4234700
399800,4234700
399900,4234700
400000,4234700
400100,4234700
400200,4234700
400300,4234700
400400,4234700
400500,4234700
400600,4234700
400700,4234700
400800,4234700
400900,4234700
401000,4234700
401100,4234700
401200,4234700
401300,4234700
401400,4234700
401500,4234700
401600,4234700
401700,4234700
401800,4234700
401900,4234700
402000,4234700
402100,4234700
402200,4234700
402300,4234700
402400,4234700
402500,4234700
402600,4234700
402700,4234700
402800,4234700
402900,4234700
403000,4234700
403100,4234700
403200,4234700
403300,4234700
403400,4234700
398200,4234600
398300,4234600
398400,4234600
398500,4234600
398600,4234600
398700,4234600
398800,4234600
398900,4234600
399000,4234600
399100,4234600
399200,4234600
399300,4234600
399400,4234600
399500,4234600
399600,4234600
399700,4234600
399800,4234600
399900,4234600
400000,4234600
400100,4234600
400200,4234600
400300,4234600
400400,4234600
400500,4234600
400600,4234600
400700,4234600
400800,4234600
400900,4234600
401000,4234600
401100,4234600
401200,4234600
401300,4234600
401400,4234600
401500,4234600
401600,4234600
401700,4234600
401800,4234600
401900,4234600
402000,4234600
402100,4234600
402200,4234600
402300,4234600
402400,4234600
402500,4234600
402600,4234600
402700,4234600
402800,4234600
402900,4234600
403000,4234600
403100,4234600
403200,4234600
403300,4234600
403400,4234600
403500,4234600
403600,4234600
398300,4234500
398400,4234500
398500,4234500
398600,4234500
398700,4234500
398800,4234500
398900,4234500
399000,4234500
399100,4234500
399200,4234500
399300,4234500
399400,4234500
399500,4234500
399600,4234500
399700,4234500
399800,4234500
399900,4234500
400000,4234500
400100,4234500
400200,4234500
400300,4234500
400400,4234500
400500,4234500
400600,4234500
400700,4234500
400800,4234500
400900,4234500
401000,4234500
401100,4234500
401200,4234500
401300,4234500
401400,4234500
401500,4234500
401600,4234500
401700,4234500
401800,4234500
401900,4234500
402000,4234500
402100,4234500
402200,4234500
402300,4234500
402400,4234500
402500,4234500
402600,4234500
402700,4234500
402800,4234500
402900,4234500
403000,4234500
403100,4234500
403200,4234500
403300,4234500
403400,4234500
403500,4234500
403600,4234500
403700,4234500
405600,4234500
398300,4234400
398400,4234400
398500,4234400
398600,4234400
398700,4234400
398800,4234400
398900,4234400
399000,4234400
399100,4234400
399200,4234400
399300,4234400
399400,4234400
399500,4234400
399600,4234400
399700,4234400
399800,4234400
399900,4234400
400000,4234400
400100,4234400
400200,4234400
400300,4234400
400400,4234400
400500,4234400
400600,4234400
400700,4234400
400800,4234400
400900,4234400
401000,4234400
401100,4234400
401200,4234400
401300,4234400
401400,4234400
401500,4234400
401600,4234400
401700,4234400
401800,4234400
401900,4234400
402000,4234400
402100,4234400
402200,4234400
402300,4234400
402400,4234400
402500,4234400
402600,4234400
402700,4234400
402800,4234400
402900,4234400
403000,4234400
403100,4234400
403200,4234400
403300,4234400
403400,4234400
403500,4234400
403600,4234400
403700,4234400
403800,4234400
398400,4234300
398500,4234300
398600,4234300
398700,4234300
398800,4234300
398900,4234300
399000,4234300
399100,4234300
399200,4234300
399300,4234300
399400,4234300
399500,4234300
399600,4234300
399700,4234300
399800,4234300
399900,4234300
400000,4234300
400100,4234300
400200,4234300
400300,4234300
400400,4234300
400500,4234300
400600,4234300
400700,4234300
400800,4234300
400900,4234300
401000,4234300
401100,4234300
401200,4234300
401300,4234300
401400,4234300
401500,4234300
401600,4234300
401700,4234300
401800,4234300
401900,4234300
402000,4234300
402100,4234300
402200,4234300
402300,4234300
402400,4234300
402500,4234300
402600,4234300
402700,4234300
402800,4234300
402900,4234300
403000,4234300
403100,4234300
403200,4234300
403300,4234300
403400,4234300
403500,4234300
403600,4234300
403700,4234300
403800,4234300
405700,4234300
398700,4234200
398800,4234200
398900,4234200
399000,4234200
399100,4234200
399200,4234200
399300,4234200
399400,4234200
399500,4234200
399700,4234200
399800,4234200
399900,4234200
400000,4234200
400100,4234200
400200,4234200
400300,4234200
400400,4234200
400500,4234200
400600,4234200
400700,4234200
400800,4234200
400900,4234200
401000,4234200
401100,4234200
401200,4234200
401300,4234200
401400,4234200
401500,4234200
401600,4234200
401700,4234200
401800,4234200
401900,4234200
402000,4234200
402100,4234200
402200,4234200
402300,4234200
402400,4234200
402500,4234200
402600,4234200
402700,4234200
402800,4234200
402900,4234200
403000,4234200
403100,4234200
403200,4234200
403300,4234200
403400,4234200
403500,4234200
403600,4234200
403700,4234200
403800,4234200
403900,4234200
404000,4234200
404100,4234200
404200,4234200
404300,4234200
405700,4234200
405800,4234200
398800,4234100
399900,4234100
400000,4234100
400100,4234100
400300,4234100
400400,4234100
400500,4234100
400600,4234100
400700,4234100
400800,4234100
400900,4234100
401000,4234100
401100,4234100
401200,4234100
401300,4234100
401400,4234100
401500,4234100
401600,4234100
401700,4234100
401800,4234100
401900,4234100
402000,4234100
402100,4234100
402200,4234100
402300,4234100
402400,4234100
402500,4234100
402600,4234100
402700,4234100
402800,4234100
402900,4234100
403000,4234100
403100,4234100
403200,4234100
403300,4234100
403400,4234100
403500,4234100
403600,4234100
403700,4234100
403800,4234100
403900,4234100
404000,4234100
404100,4234100
404200,4234100
404300,4234100
404400,4234100
404500,4234100
404600,4234100
404900,4234100
405800,4234100
400600,4234000
400700,4234000
400800,4234000
400900,4234000
401000,4234000
401100,4234000
401200,4234000
401300,4234000
401400,4234000
401500,4234000
401600,4234000
401700,4234000
401800,4234000
401900,4234000
402000,4234000
402100,4234000
402200,4234000
402300,4234000
402400,4234000
402500,4234000
402600,4234000
402700,4234000
402800,4234000
402900,4234000
403000,4234000
403100,4234000
403200,4234000
403300,4234000
403400,4234000
403500,4234000
403600,4234000
403700,4234000
403800,4234000
403900,4234000
404000,4234000
404100,4234000
404200,4234000
404300,4234000
404400,4234000
404500,4234000
404600,4234000
404700,4234000
404800,4234000
400700,4233900
400800,4233900
400900,4233900
401000,4233900
401100,4233900
401200,4233900
401300,4233900
401400,4233900
401500,4233900
401600,4233900
401700,4233900
401800,4233900
401900,4233900
402000,4233900
402100,4233900
402200,4233900
402300,4233900
402400,4233900
402500,4233900
402600,4233900
402700,4233900
402800,4233900
402900,4233900
403000,4233900
403100,4233900
403200,4233900
403300,4233900
403400,4233900
403500,4233900
403600,4233900
403700,4233900
403800,4233900
403900,4233900
404000,4233900
404100,4233900
404200,4233900
404300,4233900
404400,4233900
404500,4233900
404600,4233900
404700,4233900
404800,4233900
401400,4233800
401500,4233800
401600,4233800
401700,4233800
401800,4233800
401900,4233800
402000,4233800
402100,4233800
402200,4233800
402300,4233800
402400,4233800
402500,4233800
402600,4233800
402700,4233800
402800,4233800
402900,4233800
403000,4233800
403100,4233800
403200,4233800
403300,4233800
403400,4233800
403500,4233800
403600,4233800
403700,4233800
403800,4233800
403900,4233800
404000,4233800
404100,4233800
404200,4233800
404300,4233800
404400,4233800
404500,4233800
404600,4233800
404700,4233800
404800,4233800
404900,4233800
405000,4233800
401500,4233700
401600,4233700
401700,4233700
401800,4233700
401900,4233700
402000,4233700
402100,4233700
402200,4233700
402300,4233700
402400,4233700
402500,4233700
402600,4233700
402700,4233700
402800,4233700
402900,4233700
403000,4233700
403100,4233700
403200,4233700
403300,4233700
403400,4233700
403500,4233700
403600,4233700
403700,4233700
403800,4233700
403900,4233700
404000,4233700
404100,4233700
404200,4233700
404300,4233700
404400,4233700
404500,4233700
404600,4233700
404700,4233700
404800,4233700
404900,4233700
405000,4233700
405100,4233700
405200,4233700
405300,4233700
405400,4233700
405500,4233700
405600,4233700
401600,4233600
401700,4233600
401800,4233600
401900,4233600
402000,4233600
402100,4233600
402200,4233600
402300,4233600
402400,4233600
402500,4233600
402600,4233600
402700,4233600
402800,4233600
402900,4233600
403000,4233600
403100,4233600
403200,4233600
403300,4233600
403400,4233600
403500,4233600
403600,4233600
403700,4233600
403800,4233600
403900,4233600
404000,4233600
404100,4233600
404200,4233600
404300,4233600
404400,4233600
404500,4233600
404600,4233600
404700,4233600
404800,4233600
404900,4233600
405000,4233600
405100,4233600
405200,4233600
405300,4233600
405400,4233600
405500,4233600
405600,4233600
405700,4233600
405800,4233600
401800,4233500
401900,4233500
402000,4233500
402100,4233500
402200,4233500
402300,4233500
402400,4233500
402500,4233500
402600,4233500
402700,4233500
402800,4233500
402900,4233500
403000,4233500
403100,4233500
403200,4233500
403300,4233500
403400,4233500
403500,4233500
403600,4233500
403700,4233500
403800,4233500
403900,4233500
404000,4233500
404100,4233500
404200,4233500
404300,4233500
404400,4233500
404500,4233500
404600,4233500
404700,4233500
404800,4233500
404900,4233500
405000,4233500
405100,4233500
405200,4233500
405300,4233500
405400,4233500
405500,4233500
405600,4233500
405700,4233500
405800,4233500
401900,4233400
402000,4233400
402100,4233400
402200,4233400
402300,4233400
402400,4233400
402500,4233400
402600,4233400
402700,4233400
402800,4233400
402900,4233400
403000,4233400
403100,4233400
403200,4233400
403300,4233400
403400,4233400
403500,4233400
403600,4233400
403700,4233400
403800,4233400
403900,4233400
404000,4233400
404100,4233400
404200,4233400
404300,4233400
404400,4233400
404500,4233400
404600,4233400
404700,4233400
404800,4233400
404900,4233400
405000,4233400
405100,4233400
405200,4233400
405300,4233400
405400,4233400
405500,4233400
405600,4233400
405700,4233400
405800,4233400
405900,4233400
401900,4233300
402000,4233300
402100,4233300
402200,4233300
402300,4233300
402400,4233300
402500,4233300
402600,4233300
402700,4233300
402800,4233300
402900,4233300
403000,4233300
403100,4233300
403200,4233300
403300,4233300
403400,4233300
403500,4233300
403600,4233300
403700,4233300
403800,4233300
403900,4233300
404000,4233300
404100,4233300
404200,4233300
404300,4233300
404400,4233300
404500,4233300
404600,4233300
404700,4233300
404800,4233300
404900,4233300
405000,4233300
405100,4233300
405200,4233300
405300,4233300
405400,4233300
405500,4233300
405600,4233300
405700,4233300
405800,4233300
405900,4233300
406000,4233300
401900,4233200
402000,4233200
402100,4233200
402200,4233200
402300,4233200
402400,4233200
402500,4233200
402600,4233200
402700,4233200
402800,4233200
402900,4233200
403000,4233200
403100,4233200
403200,4233200
403300,4233200
403400,4233200
403500,4233200
403600,4233200
403700,4233200
403800,4233200
403900,4233200
